created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue May 07 10:07:26 +0000 2024,1787786312038469798,@Belok_dong Kalau punya istri saya sudah hampir 6bulan masih tahan di bea cukai,0,0,0,0,in,1631335892081340418,1787431104242475170,ImamSaefudinzu1,https://twitter.com/ImamSaefudinzu1/status/1787786312038469798
Tue May 07 10:04:53 +0000 2024,1787785666946093417,"@kompascom Jalan kaya jalur sat set, kerja di bea cukai",0,0,0,0,in,1705984483407855616,1785886353416401096,PvezsG99,https://twitter.com/PvezsG99/status/1787785666946093417
Tue May 07 10:02:30 +0000 2024,1787785070784528477,"@03__nakula Bosan lah dengan berita bea cukai terus,kenapa presiden diam aja si",0,0,0,0,in,1746852956195131392,1787426165009027521,x_zuan04,https://twitter.com/x_zuan04/status/1787785070784528477
Tue May 07 10:01:27 +0000 2024,1787784804005446069,Peningkatan harta yang cukup signifikan terlihat pada bertambahnya nilai surat berharga yang Askolani miliki usai satu tahun menjabat sebagai Dirjen.  Berikut daftar harta kekayaan Askolani menurut KPK…  Creator: Wid  #detikfinanc #askolani #beacukai #lhkpn #kpk https://t.co/jHNyglQaEY,0,0,0,1,in,135795460,1787784804005446069,detikfinance,https://twitter.com/detikfinance/status/1787784804005446069
Tue May 07 10:00:30 +0000 2024,1787784563818971185,Bea Cukai: 43 Merek Terdaftar di Sistem Rekordasi Kekayaan Intelektual  @DitjenPajakRI @kring_pajak @LPDP_RI @Eximbank_ID @DJPb_Kemenkeu @DJPPRkemenkeu @PPIDKemenkeu @ItjenKemenkeu @DitjenPK @setjenkemenkeu @beacukaiRI @BeaCukaiTJQ   #BeaCukai #KementerianKeuangan #SriMulyani…,1,0,0,1,in,1012174601055449088,1787784563818971185,sinpotv,https://twitter.com/sinpotv/status/1787784563818971185
Tue May 07 10:00:02 +0000 2024,1787784449738043400,"Dukung Perdagangan Indonesia-Belanda, Bea Cukai Gelar Information Session on Customs Regulation  https://t.co/rS85jdCFF4",0,0,0,0,in,202559038,1787784449738043400,GATRA_com,https://twitter.com/GATRA_com/status/1787784449738043400
Tue May 07 10:00:01 +0000 2024,1787784441793802339,"Sejumlah kasus pungutan bea masuk oleh Ditjen Bea dan Cukai viral belakangan ini. Salah satunya, denda bea masuk sepatu harga Rp10 juga yang dikenai denda hingga Rp30 juta.  Kenapa barang impor perlu dikenakan bea masuk? Simak di https://t.co/nujYl3ZbRd #Ekopedia #CNNIndonesia https://t.co/GTi6wLwcDf",0,0,1,0,in,17128975,1787784441793802339,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1787784441793802339
Tue May 07 09:55:27 +0000 2024,1787783296199614804,bea cukai: dari mana? penumpang: dari french bea cukai: bawa apa? penumpang: bawa kiss,0,2,0,0,in,1730406360255447040,1787783296199614804,njobowengi,https://twitter.com/njobowengi/status/1787783296199614804
Tue May 07 09:53:08 +0000 2024,1787782711664656828,Bea Cukai Tanggapi Viral Penumpang Pilih Robek Tas Hermes Ketimbang Bayar Pajak Rp 26 Juta https://t.co/E4Q02QQAix,1,0,0,0,in,41730943,1787782711664656828,VIVAcoid,https://twitter.com/VIVAcoid/status/1787782711664656828
Tue May 07 09:50:01 +0000 2024,1787781925542957309,@kumparan Serius kepo barang sitaan yg sama pemiliknya gamau ditebus ke bea cukai itu kemana ya larinya? Apa dijual lg kah?,0,0,0,2,in,1235188211074424833,1787459958117642413,bonbonsov,https://twitter.com/bonbonsov/status/1787781925542957309
Tue May 07 09:49:27 +0000 2024,1787781784853528659,wajah yang dapat menggulingkan pemerintahan... WAJAH YANG DAPAT MEMBUAT PARA PEJABAT BERTEKUT LUTUT..... wajah yang akan dikenakan pajak bea cukai karena beliaulah harta yang paling berharga https://t.co/bwH3SNUOIE,0,0,0,0,in,1680216878525071365,1787781784853528659,hyunjaecakung,https://twitter.com/hyunjaecakung/status/1787781784853528659
Tue May 07 09:48:06 +0000 2024,1787781446356349225,Publik membicarakan adanya dugaan penggelapan penyitaan mobil mewah milik pengusaha asal Malaysia yang dilakukan Bea Cukai Bandara Soekarno-Hatta. https://t.co/FoXWmN4ugB,0,0,0,5,in,23343960,1787781446356349225,kompascom,https://twitter.com/kompascom/status/1787781446356349225
Tue May 07 09:43:27 +0000 2024,1787780274451063103,"Guys minta tolong spam chat ya gaiss,biar dia kapok nipu soal nya dia nipu ngaku jadi orang bea cukai minta tolong di spam gaiss biar kapokk #penipu #buzzer  #viral #beacukai https://t.co/AuxXrAVtss",0,1,0,2,in,1538536703199420418,1787780274451063103,jamettin,https://twitter.com/jamettin/status/1787780274451063103
Tue May 07 09:43:08 +0000 2024,1787780195078025361,Perusahaan Asal Yogyakarta Ini Ekspor Produk Sarung Tangan ke Pasar Internasional #BeaCukai https://t.co/h8gwzf7aAI,0,0,0,0,in,79130206,1787780195078025361,jpnncom,https://twitter.com/jpnncom/status/1787780195078025361
Tue May 07 09:42:42 +0000 2024,1787780087883932070,@Miduk17 Mahkotamu sedang di cek di beacukai king 👍,0,0,0,0,in,1370740415293390848,1787715794186760215,Goddd_EnEL,https://twitter.com/Goddd_EnEL/status/1787780087883932070
Tue May 07 09:41:30 +0000 2024,1787779783688102218,bangke juga ni beacukai,0,0,0,0,in,1673594946006421505,1787779783688102218,h_whoops9882,https://twitter.com/h_whoops9882/status/1787779783688102218
Tue May 07 09:40:47 +0000 2024,1787779601944674727,@nokitron Gw bacanya bea cukai,0,0,0,1,in,132848339,1787778840053584050,raku__nn,https://twitter.com/raku__nn/status/1787779601944674727
Tue May 07 09:39:51 +0000 2024,1787779369554899380,Petugas Bea dan Cukai memeriksa barang bawaan penumpang dengan aturan baru pemerintah. Kini barang bawaan penumpang dari luar negeri tidak lagi dibatasi. https://t.co/pD4EEQzHQK,0,0,0,0,in,135795460,1787779369554899380,detikfinance,https://twitter.com/detikfinance/status/1787779369554899380
Tue May 07 09:39:44 +0000 2024,1787779340513735077,"sebenernya ini bisa ga si bawa skincare, makeup dll  aman kah ini nnti di beacukai itu??? bingung kli sumpahh",0,0,0,0,in,1756935119074680832,1787779340513735077,vanillaflavy,https://twitter.com/vanillaflavy/status/1787779340513735077
Tue May 07 09:38:57 +0000 2024,1787779142899184092,"@Belok_dong jika masih orangnya itu itu aja di beacukai, maka jgn berharap berubah 🤦‍♂️",0,0,0,0,in,1758447948340559872,1787431104242475170,brekele_3,https://twitter.com/brekele_3/status/1787779142899184092
Tue May 07 09:36:13 +0000 2024,1787778453359718542,"@Vratur Bea Cukai, satu detik kau menapak keluar pesawat: https://t.co/zP1B7xvuBg",0,1,0,1,in,1399877668326109185,1787773334568178096,tsaytsrxf4369,https://twitter.com/tsaytsrxf4369/status/1787778453359718542
Tue May 07 09:34:35 +0000 2024,1787778042569572398,"@kegblgnunfaedh Bak buah simalakama,main kena tekel,menang dpt medali dipalak bea cukai 🙏🤔",0,0,0,0,in,1716791752265547777,1787764724370960708,besar_untu84885,https://twitter.com/besar_untu84885/status/1787778042569572398
Tue May 07 09:34:08 +0000 2024,1787777928102842586,@Arwangi_Lesta @jokowi Ternyata yang berbisnis di barang² lewat bea cukai aja mengalami kesulitan ya apalagi kami yang jual warung kelontongan yang berasa banget apa² mahal uang 1jt kaya uang 100rb ga ada harganya ....,0,0,0,0,in,1754307474117816320,1787764894986879115,rosiyanasir,https://twitter.com/rosiyanasir/status/1787777928102842586
Tue May 07 09:33:05 +0000 2024,1787777665786851818,@ResitaRasy @i_m_mortal_ Lihat e dmn,0,1,0,0,in,1559819901983813632,1787769474592219309,martabakmnss,https://twitter.com/martabakmnss/status/1787777665786851818
Tue May 07 09:32:55 +0000 2024,1787777624145797398,"@aina_alit Wkwkwk , mau tato logo beacukai ah. 😃😀😄",0,1,0,0,in,1245865838336339968,1787758174537490639,petercumicumi,https://twitter.com/petercumicumi/status/1787777624145797398
Tue May 07 09:31:02 +0000 2024,1787777151183593732,"Hallo #SobatATRBPN #KulaTALAunggul Kepala Kantor Pertanahan Kab. Tanah Laut Dr. Ahmad Suhaimi beserta tim pembangunan ZI melaksanakan Studi Tiru Pembangunan ZI Wilayah Birokrasi Bersih dan Melayani (WBBM) di Bea Cukai Megelang. (Senin, 06/05/2024) https://t.co/IGf0630wsa https://t.co/hMBxVY62YW",0,0,0,5,in,926704673238663168,1787777151183593732,KantahTanahLaut,https://twitter.com/KantahTanahLaut/status/1787777151183593732
Tue May 07 09:30:22 +0000 2024,1787776981985304810,"Hati-hati ya, banyak dengan kasus begini datang ke kantor beacukai, protes kok barangnya ditahan-tahan. Padahal terkena penipuan.",0,1,0,0,in,1712521567064961027,1787776981985304810,refmaltise,https://twitter.com/refmaltise/status/1787776981985304810
Tue May 07 09:30:00 +0000 2024,1787776889769112042,Masihkah Sri Mulyani mampu melawan korupsi? #ThePhraseID #SriMulyani #MenteriKeuanganRI #Menkeu #Korupsi #beacukai #askolani  https://t.co/EMjszzwGAB,0,0,0,0,in,1385513704322600961,1787776889769112042,ThePhraseID,https://twitter.com/ThePhraseID/status/1787776889769112042
Tue May 07 09:29:56 +0000 2024,1787776873617072223,"Memang ladang subur sih di bea cukai, pelaku AG, oknum petugas Bea Cukai Ketapang ini ditengarai telah berbisnis satwa ckp lama dgn menggunakan akses komunitas burung berkicau. dari jenis cililin, serindit, burung madu sepah raja, bentet kelabu, burung madu pengantin, kacer, dll https://t.co/1jTmpKX8ld",1,6,7,26,in,432390156,1787776873617072223,UncDeep,https://twitter.com/UncDeep/status/1787776873617072223
Tue May 07 09:27:24 +0000 2024,1787776236711985266,Wkwk paket gua ketahan di bea cukai ajg 😂😂😂😂😂😂😂😂😂,0,0,0,0,in,1710965647101108224,1787776236711985266,Gxorgeism,https://twitter.com/Gxorgeism/status/1787776236711985266
Tue May 07 09:23:25 +0000 2024,1787775234692845819,"Ayu Sukorini, Sekretaris Direktorat Jenderal Bea Cukai yang Memiliki Harta Kekayaan Rp 13 Miliar https://t.co/iRQrnEwAoL",0,1,20,24,in,887743587579944960,1787775234692845819,OposisiCerdas,https://twitter.com/OposisiCerdas/status/1787775234692845819
Tue May 07 09:22:04 +0000 2024,1787774895096795249,"Bea Cukai Semarang, Satpol PP , TNI, Polri, serta Bagian Perekonomian di wilayah Kota Semarang, Kabupaten Demak, dan Kabupaten Grobogan bersinergi aktif melakukan Opsar pada periode bulan Maret – April 2024.",0,0,0,0,in,3270467820,1787774870497230863,BeacukaiSmg,https://twitter.com/BeacukaiSmg/status/1787774895096795249
Tue May 07 09:21:59 +0000 2024,1787774870497230863,"Di tengah upaya keras pemerintah untuk melindungi masyarakat dari ancaman rokok ilegal, Operasi Bersama (Opsar) Gempur Rokok Ilegal"" menjadi upaya kolaboratif yang mengumpulkan kekuatan dari berbagai lembaga untuk memberantas perdagangan rokok ilegal. Dalam upaya ini, https://t.co/QClhIx7Wby""",0,1,0,0,in,3270467820,1787774870497230863,BeacukaiSmg,https://twitter.com/BeacukaiSmg/status/1787774870497230863
Tue May 07 09:20:52 +0000 2024,1787774593148813445,"Sebagai upaya meningkatkan kinerja organisasi, Bea Cukai Semarang menyelenggarakan PKP (Peningkatan Kompetensi Pegawai) Pengelolan Jaminan pada hari Selasa, 30 April 2024. Kegiatan yang dilaksanakan secara hybrid di aula lantai 4 dan Ms. Teams ini diikuti oleh seluruh pegawai https://t.co/kezqLJaGEa",0,0,0,0,in,3270467820,1787774593148813445,BeacukaiSmg,https://twitter.com/BeacukaiSmg/status/1787774593148813445
Tue May 07 09:17:58 +0000 2024,1787773861079171479,@Anti_Kadroenz @RagilSemar emang belum tau ya!!! contoh bea cukai aja di kutukin netizen terus mulai nyerah tuch!!!,0,1,0,0,in,1732574106745532416,1787704118708150476,raden_diky16695,https://twitter.com/raden_diky16695/status/1787773861079171479
Tue May 07 09:17:40 +0000 2024,1787773787393638499,"Sebagai wujud peningkatan pelayanan prima, Bea Cukai Semarang berkolaborasi dengan Bank Muamalat mengadakan internalisasi Service Excellent pada hari Selasa, 30 April 2024 bertempat di Aula Lantai 4 Bea Cukai Semarang. Internalisasi diikuti oleh seluruh pejabat dan pegawai https://t.co/zX60JkjPKP",0,0,0,0,in,3270467820,1787773787393638499,BeacukaiSmg,https://twitter.com/BeacukaiSmg/status/1787773787393638499
Tue May 07 09:17:38 +0000 2024,1787773775754518967,Kinerja #UangKita masih tetap terjaga di tengah potensi eskalasi tensi geopolitik.  Seperti apa kinerja #UangKita dari sektor kepabeanan dan cukai per Maret 2024? Geser 👉 untuk melihatnya.  #BeaCukaiMakinBaik https://t.co/5aEUxCgPwQ,0,1,0,0,in,1709829639613677569,1787773775754518967,kwbcriau,https://twitter.com/kwbcriau/status/1787773775754518967
Tue May 07 09:16:33 +0000 2024,1787773505993429226,"Rumah Makan Kurnia Seafood, Aula Kecamatan Demak, dan Hotel Sae Inn Kendal. Pelaksanaan sosialisasi berlangsung pada 23 s.d. 25 April 2024.",0,0,0,0,in,3270467820,1787773480022524101,BeacukaiSmg,https://twitter.com/BeacukaiSmg/status/1787773505993429226
Tue May 07 09:16:27 +0000 2024,1787773480022524101,"Bea Cukai Semarang secara kontinyu melaksanakan kegiatan sosialisasi cukai sebagai bentuk upaya peningkatan pengetahuan dan pencegahan terhadap peredaran rokok ilegal. Kegiatan selama sepekan ini ini diselenggarakan di berbagai tempat, diantaranya Aula Kecamatan Bonang, https://t.co/RqUmwwj6tc",0,1,0,0,in,3270467820,1787773480022524101,BeacukaiSmg,https://twitter.com/BeacukaiSmg/status/1787773480022524101
Tue May 07 09:14:28 +0000 2024,1787772981579801039,@21stcentboys Semoga kasus ini bukan kasus pengalihan isu bea cukai ya. Miris liatnya. Anjiir.. Anjiir,0,0,0,0,in,1925548206,1787410494590259500,JoenClaude,https://twitter.com/JoenClaude/status/1787772981579801039
Tue May 07 09:14:18 +0000 2024,1787772937921343778,"Bidik Animo Masyarakat, Bea Cukai Semarang Manfaatkan Konser Musik Gilga Sahid Untuk Sosialisasikan Gempur Rokok Ilegal pada Rabu, 24 April 2024 di alun-alun Purwodadi https://t.co/9QmcR83cib",0,0,0,0,in,3270467820,1787772937921343778,BeacukaiSmg,https://twitter.com/BeacukaiSmg/status/1787772937921343778
Tue May 07 09:08:36 +0000 2024,1787771503364489238,"@convomf Indonesia tuh gini dikritik atau semacamnya malah nyolot, klo di negara maju langsung minta maaf atau setidaknya diam, eh ini nyolot, Contoh beacukai",0,0,0,6,in,825831260580765696,1787749285666361474,shihah_al,https://twitter.com/shihah_al/status/1787771503364489238
Tue May 07 09:08:27 +0000 2024,1787771467234697581,@RobiTse2 Sebagai petani dan pengerajin cokelat di luwu kami sangat mengapresiasi apa yang dilakukan pihak bea cukai terkait.  Indonesia juga bisa kok produksi cokelat yang jauh lebih enak dari yang mereka bawa dari luar itu.  Jangan dipermudah barang cokelat masuk ke Indo.  Terimakasih.,0,0,0,3,in,1457344412090961922,1786977807945621665,TaniCeria,https://twitter.com/TaniCeria/status/1787771467234697581
Tue May 07 09:08:14 +0000 2024,1787771410716434628,"Kronologi Dugaan Pemerasan Pejabat Bea Cukai yang Berujung Laporan KPK, Awalnya Kerjasama Bisnis https://t.co/9cxBN3Ruaj",0,0,0,0,in,1513744900067454981,1787771410716434628,nur_shintaa1,https://twitter.com/nur_shintaa1/status/1787771410716434628
Tue May 07 09:07:47 +0000 2024,1787771300674723866,sayang bgt pdhl ada berita yg lebih bagus kaya koruptor kipk sama beacukai,0,0,0,0,in,1201086632767545344,1787770833886486573,adivathoughts,https://twitter.com/adivathoughts/status/1787771300674723866
Tue May 07 09:02:56 +0000 2024,1787770077083058666,"@PartaiSocmed berarti jika menurunkan harga dibawah harga asli dgn bukti invoice dilarang oleh beacukai, apakah menaikan harga barang dengan bukti invoice berapapun akan di acc mint? misal harga permen $1 dinaikan invoicenya jadi $100.000 akan langsung di acc dan dipajakin ya?",1,3,0,1,in,1521644195286753280,1787738038745084108,demameskrimm,https://twitter.com/demameskrimm/status/1787770077083058666
Tue May 07 08:58:23 +0000 2024,1787768932683936223,@hzardcore @kegblgnunfaedh mahkota mu ditahan beacukai king 🧎🏼‍♂️👑,0,0,0,2,in,1649120224531320832,1787734501281697917,dan3llll,https://twitter.com/dan3llll/status/1787768932683936223
Tue May 07 08:57:41 +0000 2024,1787768755990520073,@frjenojaem Tkut kepala nya kena bea cukai kalo dikirim kesini 😔,0,1,0,0,in,1393552437248552965,1787765888533533060,maisscons,https://twitter.com/maisscons/status/1787768755990520073
Tue May 07 08:56:52 +0000 2024,1787768551471993240,"Gara gara miskomunikasi Cangcut bikin rame.  Berita tahun lalu dan sudah diselesaikan tapi diviralin lagi.  Intinya kiriman ini masuk JALUR HIJAU, artinya tidak melalui pemeriksaan Bea Cukai. Petugas Pos waktu menetapkan nilai pabean mengira $ yg tercantum sbg USD, ternyata HKD. https://t.co/WrWlzDN2Cw",2,5,12,21,in,2931186644,1787768551471993240,Lampung__01,https://twitter.com/Lampung__01/status/1787768551471993240
Tue May 07 08:56:45 +0000 2024,1787768523626033581,"@Belok_dong Giliran SB masukin emas ber ton ton bea cukai bilang barang setengah olahan, bebas pajak lagi. Mumet aku liat kalian ngatur negara ini.",0,0,0,0,in,1605593752583647232,1787431104242475170,EddyNoor10,https://twitter.com/EddyNoor10/status/1787768523626033581
Tue May 07 08:56:20 +0000 2024,1787768416646189519,"@nessiejudge kak bahas kelanjutan kasus 271T &amp  kasus 3000T kak, sama korupsi ketua bea cukai. jangan mau dibutakan dengan kasus kasus rendah kak,",0,0,0,0,in,1771792649894445056,1787451950126248336,Kinggamerjav,https://twitter.com/Kinggamerjav/status/1787768416646189519
Tue May 07 08:54:32 +0000 2024,1787767964781175062,@NyaiiBubu Kayaknya bea cukai lagi kena black campaign 😅,0,1,0,5,in,1071607990573092864,1787766877739204811,anonapostate,https://twitter.com/anonapostate/status/1787767964781175062
Tue May 07 08:49:51 +0000 2024,1787766783799337460,"@jokowi Bapak jokowi yg terhormat,tolong bebaskan barangpaketan kami,yg ada di gudang""Bea cukai,kami para pekerja migran sangat""kecewa dengan perlayanan para tikus""yg mengatas namakan Bea cukai,barang yg kami kirim bukan barang""yg mahal,""",0,5,6,45,in,1614079604490371072,1787764894986879115,Arwangi_Lesta,https://twitter.com/Arwangi_Lesta/status/1787766783799337460
Tue May 07 08:48:55 +0000 2024,1787766551149744587,Bea Cukai Berikan Edukasi Ketentuan Impor Pada Pegiat Akademik  Berita selengkapnya di https://t.co/h15hHzhW2m  #sfconsulting #sfgroup #pajakuntukkita #kanwilbeacukai #konsultan #pajak #legal #customs #transferpricing #compliance https://t.co/iqfVG6E1fi,0,0,0,0,in,938977649182908416,1787766551149744587,consulting_sf,https://twitter.com/consulting_sf/status/1787766551149744587
Tue May 07 08:47:44 +0000 2024,1787766251919745395,@rudysound periksa kekayaan pegawai beacukai.. apakah mereka membayar PPh  yg sesuai atau tidak..,0,0,0,1,in,971698376642195456,1787734580868636916,e__simatupang,https://twitter.com/e__simatupang/status/1787766251919745395
Tue May 07 08:44:25 +0000 2024,1787765417072828784,@kinderrry Ya mungkin kamu gak afiliasi tapi hanya ikut arus mereka. Dan kamu juga tau biaya bea cukai itu di bayarkan ke rekening negara. Trus buat apa kamu membela orang yg tidak mau membayar pajak kepada negara ?,0,1,0,0,in,2883147836,1787734654042480834,Se_Na_Sionalis,https://twitter.com/Se_Na_Sionalis/status/1787765417072828784
Tue May 07 08:41:41 +0000 2024,1787764729450266876,"@tanyakanrl apa hubungannya bea cukai sama copras capres heh panjul? gila jabatan, lama-lama gila beneran tu orang.",0,0,0,0,in,1111830077375811584,1787693058009764308,Kenawhy7,https://twitter.com/Kenawhy7/status/1787764729450266876
Tue May 07 08:40:33 +0000 2024,1787764447156793394,pledis bea cukai moment,0,0,0,0,in,1652333231554072576,1787764447156793394,nyuwoozi,https://twitter.com/nyuwoozi/status/1787764447156793394
Tue May 07 08:39:00 +0000 2024,1787764055874412943,Si @jawa_joe25804 ini contoh netizen bodoh yg kami maksud. Mau saja dimanfaatkan oleh pembohong hanya karena sentimen kepada Beacukai.  https://t.co/oG9JBeEEKS,0,1,6,23,in,869327120,1787761188128047470,PartaiSocmed,https://twitter.com/PartaiSocmed/status/1787764055874412943
Tue May 07 08:38:20 +0000 2024,1787763888915943763,@hzardcore @kegblgnunfaedh Mahkotamu tertahan di bea cukai king,0,0,0,3,in,430504671,1787734501281697917,AhmaaaadR,https://twitter.com/AhmaaaadR/status/1787763888915943763
Tue May 07 08:36:08 +0000 2024,1787763333728510429,"Rekap Viralnya TikToker Bima Yudha Ungkap Saat Ditawari Jadi Buzzer Bea Cukai, Muncul Pro dan Kontra! https://t.co/dUlfG6YXX6",0,0,0,0,in,1671441894902210561,1787763333728510429,BeautynesiaID,https://twitter.com/BeautynesiaID/status/1787763333728510429
Tue May 07 08:35:56 +0000 2024,1787763282830589959,"Sidoarjo - Awali kinerja di Bulan Mei, Bea Cukai Jatim I gelar Apel Rutin yang dilaksanakan pada Selasa, 7 Mei 2024. Bertempat di halaman Kanwil Bea Cukai Jatim I, apel dipimpin oleh Akhiyat Mujayin, Kepala Bidang Kepatuhan Internal. #kemenkeuri #beacukairi #BeaCukaiMakinBaik https://t.co/RjBqevkyBa",0,0,0,0,in,1232920719131955202,1787763282830589959,beacukaijatim1,https://twitter.com/beacukaijatim1/status/1787763282830589959
Tue May 07 08:34:32 +0000 2024,1787762930425221251,Bea Cukai Bantah Sewa Influencer untuk Pengaruhi Opini Publik https://t.co/srYCfZke6h #bea #cukai #menteri #keuangan #opini #publik #sewa #influencer,0,0,0,0,in,1507307226058223618,1787762930425221251,Jurnalpatroli_,https://twitter.com/Jurnalpatroli_/status/1787762930425221251
Tue May 07 08:31:13 +0000 2024,1787762095523758554,@tanyakanrl Hah? Loh? Jadi urusan beacukai itu urusan menang kalah? Bukan urusan untuk rakyat? Jadi niat anda itu ngapain? Bukan untuk rakyat? astaghfirullah 😩,0,0,0,4,in,1675304578269712385,1787693058009764308,sphere_ra,https://twitter.com/sphere_ra/status/1787762095523758554
Tue May 07 08:29:52 +0000 2024,1787761757114744923,"@Belok_dong Bagus ni kalo mau dipakai media demo ke kantor beacukai, jadi pas demo kita lemparin kantor nya pakai celana dalam bekas kita, kalo bisa yg belum di cuci wkwkwkwk",0,0,0,0,in,1486953137197830144,1787431104242475170,SlavesForNow,https://twitter.com/SlavesForNow/status/1787761757114744923
Tue May 07 08:28:04 +0000 2024,1787761305111441659,Publik membicarakan adanya dugaan penggelapan penyitaan mobil mewah milik pengusaha asal Malaysia yang dilakukan pihak Bea Cukai Bandara Soekarno-Hatt https://t.co/NtBRtdieDg,0,1,0,0,in,23343960,1787761305111441659,kompascom,https://twitter.com/kompascom/status/1787761305111441659
Tue May 07 08:27:45 +0000 2024,1787761224547205338,"@Maruahalsiahaa2 Menjilat yg menang jangan. Mremehkan yg kalah jangan..  Negara bnyk mas'alah. Nggak mudah. Bea cukai digojlog trs,  beras ber-ton2 hrs beli ke LN. Angsuran utang trilyunan. Dan biar bs ngangsur, ngutang lagi. Dll.",0,0,0,0,in,1526945174873870336,1787706026424483956,muhsinsukandar6,https://twitter.com/muhsinsukandar6/status/1787761224547205338
Tue May 07 08:27:17 +0000 2024,1787761107047968770,@kinderrry Perang bela beacukai vs afiliasi jastip 😁,0,1,0,0,in,2883147836,1787734654042480834,Se_Na_Sionalis,https://twitter.com/Se_Na_Sionalis/status/1787761107047968770
Tue May 07 08:27:00 +0000 2024,1787761035832869351,@PreciosaKanti Bea cukai na gelo @KemenkeuRI,0,0,0,0,in,1546782935768268801,1787255188837077281,pamatri23,https://twitter.com/pamatri23/status/1787761035832869351
Tue May 07 08:26:20 +0000 2024,1787760867918123170,@KPK_RI cek teliti pejabat bea cukai...,0,0,0,0,in,1546556394450866176,1787760867918123170,Triyonok89,https://twitter.com/Triyonok89/status/1787760867918123170
Tue May 07 08:25:03 +0000 2024,1787760546215010657,"@PartaiSocmed Tum kamu di tuduh buzzer beacukai,padahal dia sepertinya afiliasi ke pelaku jastip 🤣😂",0,0,0,1,in,2883147836,1787735964489863394,Se_Na_Sionalis,https://twitter.com/Se_Na_Sionalis/status/1787760546215010657
Tue May 07 08:22:42 +0000 2024,1787759951559172417,@glorialiem @iam_isabella00 @DracunNovelya @kchartsmaster @aespa_official Nek tu kayak khusus beacukai nya bukan sih nah aespa nih incheon nya gitu mereka bakal promosikan teknologi terbaru yg ada di bandara,0,0,0,0,in,1722201269027446784,1787724715861090482,windamonic35171,https://twitter.com/windamonic35171/status/1787759951559172417
Tue May 07 08:19:57 +0000 2024,1787759259167666654,"6 Mei 2024-Bertempat di Aula Kanwil Bea Cukai Jawa Timur I, 84 Muda mudi mahasiswa Sekolah Tinggi Ilmu Ekonomi YKP Yogyakarta kunjungi Kanwil Bea Cukai Jatim I. Selengkapnya : https://t.co/oxgJutEVAE  #kemenkeuri #beacukairi #BeaCukaiMakinBaik https://t.co/mLcxyv9WM2",0,0,0,0,in,1232920719131955202,1787759259167666654,beacukaijatim1,https://twitter.com/beacukaijatim1/status/1787759259167666654
Tue May 07 08:19:36 +0000 2024,1787759175050883211,@bravobeacukai @beacukaiRI @beacukai_batam Halo Min @beacukai_batam mohon pencerahannya terkait hal ini,0,0,0,0,in,26203676,1785516944399212765,mfeira,https://twitter.com/mfeira/status/1787759175050883211
Tue May 07 08:17:15 +0000 2024,1787758581636616266,"@hzardcore @kegblgnunfaedh mahkotamu sedang diinpor, tapi tertahan bea cukai",0,3,2,149,in,1609445906612649986,1787734501281697917,bukan_guguk,https://twitter.com/bukan_guguk/status/1787758581636616266
Tue May 07 08:16:39 +0000 2024,1787758430582902983,@tanyakanrl Orang2 bea cukai ga takutt masuk neraka merekaa hiiih,0,0,0,0,in,1394249104167817216,1787272829546971396,desydari96,https://twitter.com/desydari96/status/1787758430582902983
Tue May 07 08:16:26 +0000 2024,1787758375432036380,"Bea Cukai tak henti-hentinya dihantam, padahal tak semua yg viral itu benar-benar adanya.   Kali ini tentang impor mobil mewah"". Viral di media sosial Direktorat Jenderal Bea dan Cukai dituding melakukan penggelapan 9 mobil mewah milik Kenneth Koh Kiek Lun, pengusaha asal… https://t.co/Ru3s69fpUS""",3,9,4,14,in,1496495720198656000,1787758375432036380,CelotehCeloteh2,https://twitter.com/CelotehCeloteh2/status/1787758375432036380
Tue May 07 08:14:28 +0000 2024,1787757882337079804,"@frya18 @PartaiSocmed @beacukaiRI nota palsu tinggal print, buat ditunjukin bea cukai, harga dibuat rendah.  buat customer ya pake nota asli.",0,2,0,0,in,1724707826365599744,1787721500931596661,rakabuning,https://twitter.com/rakabuning/status/1787757882337079804
Tue May 07 08:14:19 +0000 2024,1787757843007041910,"Kalau kamu atau siapapun bisa buktikan kami memang menerima imbalan dalam bentuk apapun dari beacukai atau kemenkeu kami kasih 0,5 BTC.   *Tantangan*",2,34,68,452,in,869327120,1787757843007041910,PartaiSocmed,https://twitter.com/PartaiSocmed/status/1787757843007041910
Tue May 07 08:14:15 +0000 2024,1787757828134076684,"@asiaRaisa Halo, silahkan langsung menghubungi Bea Cukai Pasar Baru @bcpasarbaru  untuk pengajuan keberatan",0,0,0,0,in,2814445920,1787737005880987759,bravobeacukai,https://twitter.com/bravobeacukai/status/1787757828134076684
Tue May 07 08:11:52 +0000 2024,1787757225915900243,@kemriyepiyekk diunboxing di bea cukai tapi,0,1,0,0,in,858700761911353344,1787660179733106798,bimbelksy,https://twitter.com/bimbelksy/status/1787757225915900243
Tue May 07 08:10:29 +0000 2024,1787756880980582688,@PartaiSocmed Soalnya ada loh min yg ditawarin beacukai noh si tiktoker bima lampung tapi dia nolak awowkwok,1,1,0,2,in,1164944724,1787749100185956580,mysrlbri,https://twitter.com/mysrlbri/status/1787756880980582688
